timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1682779559172,219,GET consulta,200,OK,Métodos GET 1-25,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,218,0,0
1682779559142,249,GET consulta,200,OK,Métodos GET 1-77,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,249,0,0
1682779559180,212,GET exame,200,OK,Métodos GET 1-27,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,211,0,0
1682779559172,220,GET consulta,200,OK,Métodos GET 1-53,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,219,0,0
1682779559182,210,GET consulta,200,OK,Métodos GET 1-50,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,209,0,0
1682779559252,162,GET consulta,200,OK,Métodos GET 1-93,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,162,0,0
1682779558567,861,GET prestador,200,OK,Métodos GET 1-69,text,true,,40107,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/prestador,703,0,0
1682779558581,860,GET prestador,200,OK,Métodos GET 1-90,text,true,,40099,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/prestador,701,0,0
1682779559263,192,GET consulta,200,OK,Métodos GET 1-11,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,192,0,0
1682779559262,203,GET consulta,200,OK,Métodos GET 1-24,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,203,0,0
1682779559262,233,GET consulta,200,OK,Métodos GET 1-16,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,233,0,0
1682779559331,178,GET consulta,200,OK,Métodos GET 1-21,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,178,0,0
1682779559374,161,GET tipoExame,200,OK,Métodos GET 1-68,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,161,0,0
1682779559370,175,GET tipoExame,200,OK,Métodos GET 1-65,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,175,0,0
1682779558570,991,GET associado,200,OK,Métodos GET 1-40,text,true,,44755,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,683,0,0
1682779558572,1003,GET associado,200,OK,Métodos GET 1-9,text,true,,44761,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,697,0,0
1682779558572,1006,GET associado,200,OK,Métodos GET 1-98,text,true,,44755,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,697,0,0
1682779558575,1003,GET associado,200,OK,Métodos GET 1-36,text,true,,44748,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,694,0,0
1682779558582,997,GET associado,200,OK,Métodos GET 1-1,text,true,,44755,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,687,0,0
1682779558580,999,GET associado,200,OK,Métodos GET 1-3,text,true,,44748,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,690,0,0
1682779558579,1000,GET associado,200,OK,Métodos GET 1-44,text,true,,44755,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,691,0,0
1682779558581,999,GET associado,200,OK,Métodos GET 1-92,text,true,,44754,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,690,0,0
1682779558582,999,GET associado,200,OK,Métodos GET 1-75,text,true,,44761,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,688,0,0
1682779558582,999,GET associado,200,OK,Métodos GET 1-70,text,true,,44776,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,688,0,0
1682779558582,999,GET associado,200,OK,Métodos GET 1-84,text,true,,44754,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,689,0,0
1682779558582,1000,GET associado,200,OK,Métodos GET 1-39,text,true,,44755,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,689,0,0
1682779558580,1002,GET associado,200,OK,Métodos GET 1-95,text,true,,44762,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,691,0,0
1682779558582,1000,GET associado,200,OK,Métodos GET 1-20,text,true,,44754,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,689,0,0
1682779558582,1001,GET associado,200,OK,Métodos GET 1-34,text,true,,44761,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,690,0,0
1682779558582,1001,GET associado,200,OK,Métodos GET 1-33,text,true,,44761,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,690,0,0
1682779558581,1002,GET associado,200,OK,Métodos GET 1-22,text,true,,44762,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,691,0,0
1682779558581,1002,GET associado,200,OK,Métodos GET 1-2,text,true,,44754,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,691,0,0
1682779558582,1002,GET associado,200,OK,Métodos GET 1-32,text,true,,44761,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,691,0,0
1682779558672,914,GET associado,200,OK,Métodos GET 1-54,text,true,,44755,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,602,0,0
1682779559391,213,GET tipoExame,200,OK,Métodos GET 1-77,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,213,0,0
1682779559392,214,GET tipoExame,200,OK,Métodos GET 1-53,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,214,0,0
1682779559391,215,GET tipoExame,200,OK,Métodos GET 1-25,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,215,0,0
1682779559392,224,GET consulta,200,OK,Métodos GET 1-27,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,224,0,0
1682779559414,232,GET tipoExame,200,OK,Métodos GET 1-93,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,232,0,0
1682779559455,221,GET tipoExame,200,OK,Métodos GET 1-11,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,221,0,0
1682779559392,284,GET tipoExame,200,OK,Métodos GET 1-50,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,284,0,0
1682779559465,213,GET tipoExame,200,OK,Métodos GET 1-24,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,213,0,0
1682779559495,191,GET tipoExame,200,OK,Métodos GET 1-16,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,191,0,0
1682779559509,187,GET tipoExame,200,OK,Métodos GET 1-21,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,187,0,0
1682779558724,1023,GET conveniado,200,OK,Métodos GET 1-67,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,1023,0,0
1682779558727,1057,GET conveniado,200,OK,Métodos GET 1-26,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,1055,0,0
1682779558725,1060,GET conveniado,200,OK,Métodos GET 1-43,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,1058,0,0
1682779558735,1050,GET conveniado,200,OK,Métodos GET 1-64,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,1049,0,0
1682779558880,906,GET conveniado,200,OK,Métodos GET 1-12,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,903,0,0
1682779558735,1051,GET conveniado,200,OK,Métodos GET 1-37,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,1049,0,0
1682779558735,1051,GET conveniado,200,OK,Métodos GET 1-42,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,1049,0,0
1682779558733,1053,GET conveniado,200,OK,Métodos GET 1-13,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,1051,0,0
1682779558734,1052,GET conveniado,200,OK,Métodos GET 1-7,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,1049,0,0
1682779558733,1053,GET conveniado,200,OK,Métodos GET 1-55,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,1050,0,0
1682779558723,1064,GET conveniado,200,OK,Métodos GET 1-81,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,1060,0,0
1682779558880,908,GET conveniado,200,OK,Métodos GET 1-58,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,904,0,0
1682779558870,918,GET conveniado,200,OK,Métodos GET 1-76,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,915,0,0
1682779558724,1064,GET conveniado,200,OK,Métodos GET 1-71,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,1061,0,0
1682779558722,1066,GET conveniado,200,OK,Métodos GET 1-31,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,1063,0,0
1682779558868,920,GET conveniado,200,OK,Métodos GET 1-73,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,918,0,0
1682779558912,876,GET conveniado,200,OK,Métodos GET 1-29,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,875,0,0
1682779558726,1062,GET conveniado,200,OK,Métodos GET 1-41,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,1059,0,0
1682779558724,1065,GET conveniado,200,OK,Métodos GET 1-19,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,1062,0,0
1682779558734,1055,GET conveniado,200,OK,Métodos GET 1-14,text,true,,9061,152,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/conveniado,1050,0,0
1682779558724,1179,GET plano,200,OK,Métodos GET 1-56,text,true,,21543,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/plano,1023,0,0
1682779559575,341,GET exame,200,OK,Métodos GET 1-9,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,335,0,0
1682779559579,340,GET exame,200,OK,Métodos GET 1-1,text,true,,25731,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,339,0,0
1682779559333,595,GET especialidade,200,OK,Métodos GET 1-99,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,595,0,0
1682779559253,675,GET especialidade,200,OK,Métodos GET 1-5,text,true,,3529,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,675,0,0
1682779559391,538,GET especialidade,200,OK,Métodos GET 1-60,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,537,0,0
1682779559342,587,GET especialidade,200,OK,Métodos GET 1-86,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,587,0,0
1682779559331,598,GET especialidade,200,OK,Métodos GET 1-8,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,598,0,0
1682779559332,597,GET especialidade,200,OK,Métodos GET 1-97,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,597,0,0
1682779559332,598,GET especialidade,200,OK,Métodos GET 1-47,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,598,0,0
1682779559342,588,GET especialidade,200,OK,Métodos GET 1-15,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,588,0,0
1682779559578,352,GET exame,200,OK,Métodos GET 1-98,text,true,,25731,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,342,0,0
1682779559441,489,GET plano,200,OK,Métodos GET 1-90,text,true,,21543,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/plano,488,0,0
1682779559372,559,GET especialidade,200,OK,Métodos GET 1-87,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,559,0,0
1682779559562,369,GET exame,200,OK,Métodos GET 1-40,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,365,0,0
1682779559428,504,GET plano,200,OK,Métodos GET 1-69,text,true,,21543,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/plano,500,0,0
1682779559578,354,GET exame,200,OK,Métodos GET 1-36,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,354,0,0
1682779559580,352,GET exame,200,OK,Métodos GET 1-92,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,351,0,0
1682779559579,353,GET exame,200,OK,Métodos GET 1-44,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,352,0,0
1682779559579,353,GET exame,200,OK,Métodos GET 1-3,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,352,0,0
1682779559581,352,GET exame,200,OK,Métodos GET 1-75,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,351,0,0
1682779558723,1215,GET plano,200,OK,Métodos GET 1-85,text,true,,21543,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/plano,1061,0,0
1682779558724,1215,GET plano,200,OK,Métodos GET 1-18,text,true,,21543,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/plano,1060,0,0
1682779558724,1215,GET plano,200,OK,Métodos GET 1-100,text,true,,21543,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/plano,1061,0,0
1682779558727,1213,GET plano,200,OK,Métodos GET 1-35,text,true,,21543,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/plano,1056,0,0
1682779558841,1099,GET plano,200,OK,Métodos GET 1-52,text,true,,21543,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/plano,944,0,0
1682779558726,1216,GET plano,200,OK,Métodos GET 1-66,text,true,,21543,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/plano,1058,0,0
1682779558728,1217,GET plano,200,OK,Métodos GET 1-48,text,true,,21543,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/plano,1057,0,0
1682779559545,432,GET especialidade,200,OK,Métodos GET 1-65,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,431,0,0
1682779559604,379,GET especialidade,200,OK,Métodos GET 1-77,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,379,0,0
1682779559607,387,GET especialidade,200,OK,Métodos GET 1-25,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,387,0,0
1682779559696,298,GET especialidade,200,OK,Métodos GET 1-21,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,298,0,0
1682779559646,348,GET especialidade,200,OK,Métodos GET 1-93,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,348,0,0
1682779559535,459,GET especialidade,200,OK,Métodos GET 1-68,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,459,0,0
1682779559606,388,GET especialidade,200,OK,Métodos GET 1-53,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,388,0,0
1682779559678,316,GET especialidade,200,OK,Métodos GET 1-24,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,316,0,0
1682779559676,318,GET especialidade,200,OK,Métodos GET 1-50,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,318,0,0
1682779559676,319,GET especialidade,200,OK,Métodos GET 1-11,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,319,0,0
1682779559686,317,GET especialidade,200,OK,Métodos GET 1-16,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,317,0,0
1682779559581,449,GET exame,200,OK,Métodos GET 1-70,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,449,0,0
1682779559582,456,GET exame,200,OK,Métodos GET 1-39,text,true,,25732,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,450,0,0
1682779559582,457,GET exame,200,OK,Métodos GET 1-95,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,457,0,0
1682779559583,465,GET exame,200,OK,Métodos GET 1-33,text,true,,25731,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,458,0,0
1682779559581,470,GET exame,200,OK,Métodos GET 1-84,text,true,,25726,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,469,0,0
1682779559583,475,GET exame,200,OK,Métodos GET 1-22,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,468,0,0
1682779559616,453,GET tipoExame,200,OK,Métodos GET 1-27,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,453,0,0
1682779559586,484,GET exame,200,OK,Métodos GET 1-54,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,483,0,0
1682779559583,487,GET exame,200,OK,Métodos GET 1-2,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,487,0,0
1682779559584,486,GET exame,200,OK,Métodos GET 1-32,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,486,0,0
1682779559582,488,GET exame,200,OK,Métodos GET 1-20,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,487,0,0
1682779559583,488,GET exame,200,OK,Métodos GET 1-34,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,487,0,0
1682779559241,842,GET prestador,200,OK,Métodos GET 1-6,text,true,,40093,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/prestador,688,0,0
1682779558862,1230,GET associado,200,OK,Métodos GET 1-94,text,true,,44761,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,923,0,0
1682779558911,1181,GET associado,200,OK,Métodos GET 1-4,text,true,,44769,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,874,0,0
1682779558870,1222,GET associado,200,OK,Métodos GET 1-28,text,true,,44755,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,914,0,0
1682779558877,1216,GET associado,200,OK,Métodos GET 1-45,text,true,,44761,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,908,0,0
1682779558870,1223,GET associado,200,OK,Métodos GET 1-30,text,true,,44748,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,914,0,0
1682779558871,1222,GET associado,200,OK,Métodos GET 1-38,text,true,,44761,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,914,0,0
1682779558881,1214,GET associado,200,OK,Métodos GET 1-62,text,true,,44755,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,903,0,0
1682779558882,1213,GET associado,200,OK,Métodos GET 1-96,text,true,,44748,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,902,0,0
1682779558913,1183,GET associado,200,OK,Métodos GET 1-80,text,true,,44761,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,872,0,0
1682779558880,1216,GET associado,200,OK,Métodos GET 1-88,text,true,,44755,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,904,0,0
1682779558912,1185,GET associado,200,OK,Métodos GET 1-23,text,true,,44754,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,872,0,0
1682779558911,1186,GET associado,200,OK,Métodos GET 1-78,text,true,,44761,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,874,0,0
1682779558911,1187,GET associado,200,OK,Métodos GET 1-63,text,true,,44754,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,875,0,0
1682779558911,1187,GET associado,200,OK,Métodos GET 1-89,text,true,,44762,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,876,0,0
1682779558913,1185,GET associado,200,OK,Métodos GET 1-59,text,true,,44754,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,875,0,0
1682779558913,1185,GET associado,200,OK,Métodos GET 1-46,text,true,,44761,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,875,0,0
1682779558912,1187,GET associado,200,OK,Métodos GET 1-83,text,true,,44755,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,874,0,0
1682779558912,1187,GET associado,200,OK,Métodos GET 1-74,text,true,,44754,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,876,0,0
1682779558912,1187,GET associado,200,OK,Métodos GET 1-72,text,true,,44754,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,875,0,0
1682779558911,1189,GET associado,200,OK,Métodos GET 1-79,text,true,,44754,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,877,0,0
1682779558913,1188,GET associado,200,OK,Métodos GET 1-91,text,true,,44760,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,878,0,0
1682779558913,1189,GET associado,200,OK,Métodos GET 1-61,text,true,,44754,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,879,0,0
1682779558913,1189,GET associado,200,OK,Métodos GET 1-57,text,true,,44762,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,879,0,0
1682779559747,410,GET associado,200,OK,Métodos GET 1-67,text,true,,44748,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,256,0,0
1682779559930,263,GET consulta,200,OK,Métodos GET 1-98,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,262,0,0
1682779559919,281,GET consulta,200,OK,Métodos GET 1-1,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,281,0,0
1682779559917,284,GET consulta,200,OK,Métodos GET 1-9,text,true,,17528,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,284,0,0
1682779559932,269,GET consulta,200,OK,Métodos GET 1-36,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,269,0,0
1682779559932,270,GET consulta,200,OK,Métodos GET 1-3,text,true,,17536,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,270,0,0
1682779559933,297,GET consulta,200,OK,Métodos GET 1-75,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,297,0,0
1682779559932,299,GET consulta,200,OK,Métodos GET 1-44,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,298,0,0
1682779559931,300,GET consulta,200,OK,Métodos GET 1-40,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,300,0,0
1682779559932,299,GET consulta,200,OK,Métodos GET 1-92,text,true,,17536,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,299,0,0
1682779559274,961,GET associado,200,OK,Métodos GET 1-49,text,true,,44717,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,654,0,0
1682779559280,956,GET associado,200,OK,Métodos GET 1-17,text,true,,44748,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,650,0,0
1682779559281,956,GET associado,200,OK,Métodos GET 1-10,text,true,,44748,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,651,0,0
1682779559281,957,GET associado,200,OK,Métodos GET 1-51,text,true,,44748,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,649,0,0
1682779558912,1330,GET associado,200,OK,Métodos GET 1-82,text,true,,44748,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,1019,0,0
1682779560030,251,GET consulta,200,OK,Métodos GET 1-70,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,250,0,0
1682779560038,244,GET consulta,200,OK,Métodos GET 1-39,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,244,0,0
1682779560039,252,GET consulta,200,OK,Métodos GET 1-95,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,252,0,0
1682779560051,240,GET consulta,200,OK,Métodos GET 1-84,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,240,0,0
1682779560048,244,GET consulta,200,OK,Métodos GET 1-33,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,244,0,0
1682779560058,234,GET consulta,200,OK,Métodos GET 1-22,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,234,0,0
1682779559788,766,GET associado,200,OK,Métodos GET 1-76,text,true,,44754,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,457,0,0
1682779559786,769,GET associado,200,OK,Métodos GET 1-55,text,true,,44748,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,460,0,0
1682779559786,769,GET associado,200,OK,Métodos GET 1-12,text,true,,44740,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,460,0,0
1682779559788,767,GET associado,200,OK,Métodos GET 1-31,text,true,,44768,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,460,0,0
1682779559785,770,GET associado,200,OK,Métodos GET 1-64,text,true,,44748,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,462,0,0
1682779559786,769,GET associado,200,OK,Métodos GET 1-37,text,true,,44768,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,460,0,0
1682779559786,769,GET associado,200,OK,Métodos GET 1-7,text,true,,44748,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,462,0,0
1682779559787,768,GET associado,200,OK,Métodos GET 1-81,text,true,,44748,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,459,0,0
1682779559786,769,GET associado,200,OK,Métodos GET 1-42,text,true,,44754,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,460,0,0
1682779559789,766,GET associado,200,OK,Métodos GET 1-14,text,true,,44755,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,459,0,0
1682779559788,767,GET associado,200,OK,Métodos GET 1-58,text,true,,44755,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/associado,460,0,0
